               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  73,            0.026374,            0.021799,           0.0027934,             0.90793,              0.8409,             0.90392,             0.60483,            0.022197,           0.0071193,           0.0014784,           0.0043292,           0.0043292,           0.0043292
                  74,            0.026683,            0.021537,           0.0028392,             0.85819,             0.84476,             0.89608,             0.60097,            0.023009,           0.0074214,            0.001218,           0.0043114,           0.0043114,           0.0043114
                  75,            0.025979,            0.021539,           0.0026672,             0.88964,               0.831,             0.89917,             0.60587,            0.022497,           0.0073378,           0.0012868,           0.0042933,           0.0042933,           0.0042933
                  76,            0.026382,            0.022582,            0.002753,             0.90627,               0.823,             0.89357,             0.60965,            0.022656,           0.0071595,           0.0015368,           0.0042751,           0.0042751,           0.0042751
                  77,            0.025966,            0.020491,           0.0026146,             0.87455,             0.84698,              0.8959,             0.61012,            0.022644,           0.0071527,            0.001494,           0.0042567,           0.0042567,           0.0042567
                  78,            0.026073,            0.020681,           0.0027481,             0.87377,             0.84179,             0.88513,             0.60981,            0.022742,           0.0071493,           0.0010402,           0.0042381,           0.0042381,           0.0042381
                  79,            0.026154,            0.021547,           0.0024999,             0.88266,             0.82029,             0.89581,             0.60364,              0.0227,           0.0070918,           0.0014903,           0.0042193,           0.0042193,           0.0042193
                  80,            0.025949,            0.021801,           0.0025904,              0.9263,              0.7957,              0.8934,             0.61349,            0.022763,           0.0073681,           0.0013139,           0.0042003,           0.0042003,           0.0042003
                  81,            0.025976,            0.021768,           0.0028835,             0.86246,             0.84623,             0.89618,             0.61074,            0.022183,           0.0072841,            0.001002,           0.0041811,           0.0041811,           0.0041811
                  82,            0.026016,            0.020839,           0.0028385,             0.85084,             0.84421,             0.89057,             0.59941,            0.022463,           0.0073044,           0.0017447,           0.0041617,           0.0041617,           0.0041617
                  83,            0.026003,            0.022276,           0.0028615,             0.90003,             0.79378,             0.88391,             0.59369,            0.023009,             0.00733,           0.0021177,           0.0041422,           0.0041422,           0.0041422
                  84,            0.025589,            0.021304,           0.0026367,             0.89222,             0.82149,             0.89053,             0.60031,            0.022667,           0.0072693,           0.0017246,           0.0041225,           0.0041225,           0.0041225
                  85,            0.025738,            0.021962,           0.0024922,             0.88469,             0.81535,             0.89176,             0.60482,            0.022669,           0.0073428,           0.0016118,           0.0041026,           0.0041026,           0.0041026
                  86,            0.025163,            0.019158,           0.0025476,             0.89165,             0.83066,             0.89153,             0.60785,            0.023119,           0.0073502,           0.0011255,           0.0040826,           0.0040826,           0.0040826
                  87,            0.025804,            0.021004,           0.0026682,             0.87867,             0.83488,             0.88603,             0.60492,            0.022479,           0.0073436,           0.0013928,           0.0040623,           0.0040623,           0.0040623
                  88,            0.025403,            0.020141,           0.0024168,             0.87748,             0.79571,             0.87232,             0.61048,            0.022454,           0.0071642,           0.0017117,           0.0040419,           0.0040419,           0.0040419
                  89,            0.025207,            0.020645,           0.0027775,             0.88253,             0.83618,             0.90656,             0.62189,             0.02246,           0.0070621,            0.001161,           0.0040214,           0.0040214,           0.0040214
                  90,            0.025066,            0.020899,           0.0026821,             0.92176,             0.83739,             0.89885,             0.60574,            0.022521,           0.0073943,           0.0010406,           0.0040007,           0.0040007,           0.0040007
                  91,            0.025379,            0.020476,            0.002472,             0.90848,             0.82379,             0.89848,             0.61654,            0.021997,           0.0071484,           0.0012977,           0.0039798,           0.0039798,           0.0039798
                  92,            0.025719,            0.020838,           0.0025827,             0.92775,             0.81948,             0.89768,             0.61154,             0.02243,           0.0072177,           0.0011064,           0.0039587,           0.0039587,           0.0039587
                  93,            0.025827,            0.021773,           0.0025838,             0.89252,             0.83802,             0.89818,             0.61036,            0.022574,           0.0073295,           0.0013752,           0.0039375,           0.0039375,           0.0039375
                  94,            0.025518,             0.02183,           0.0024394,             0.90366,             0.79461,             0.88002,             0.60468,            0.023137,           0.0072837,           0.0013334,           0.0039162,           0.0039162,           0.0039162
                  95,            0.025064,            0.020196,           0.0023881,             0.91773,             0.81598,             0.89799,             0.61346,            0.022817,           0.0071963,          0.00089765,           0.0038946,           0.0038946,           0.0038946
                  96,            0.025491,            0.020952,           0.0024936,             0.89168,             0.84827,              0.9026,             0.61021,             0.02269,           0.0073904,           0.0013015,            0.003873,            0.003873,            0.003873
                  97,            0.024705,            0.019013,           0.0023875,             0.88456,             0.84268,             0.90681,             0.61829,            0.021621,           0.0072591,           0.0015843,           0.0038512,           0.0038512,           0.0038512
                  98,            0.025383,            0.022134,            0.002276,             0.90048,             0.82236,             0.90075,             0.61135,            0.022134,           0.0076974,           0.0016108,           0.0038292,           0.0038292,           0.0038292
                  99,            0.025092,            0.020867,           0.0023467,             0.89196,             0.83503,             0.89689,             0.62279,            0.021547,           0.0075161,           0.0018821,           0.0038071,           0.0038071,           0.0038071
                 100,            0.025123,             0.02029,           0.0023414,             0.87328,             0.83189,             0.89361,             0.60297,            0.022656,           0.0077291,           0.0011449,           0.0037849,           0.0037849,           0.0037849
                 101,            0.025416,            0.020261,           0.0023491,             0.85814,             0.86182,             0.90297,             0.60658,            0.022429,           0.0075629,           0.0013355,           0.0037625,           0.0037625,           0.0037625
                 102,            0.024774,            0.020331,           0.0023704,             0.89896,             0.85634,             0.89865,             0.62341,            0.022024,            0.007352,           0.0010542,             0.00374,             0.00374,             0.00374
                 103,            0.024598,            0.020165,            0.002448,             0.90259,             0.83399,             0.88884,             0.60946,            0.022678,           0.0076291,           0.0010974,           0.0037173,           0.0037173,           0.0037173
                 104,            0.025058,            0.020502,            0.002297,              0.9077,             0.83444,             0.89887,             0.61671,            0.022404,           0.0072611,           0.0011077,           0.0036946,           0.0036946,           0.0036946
                 105,            0.024953,            0.020956,           0.0023294,             0.89799,             0.84578,             0.90929,             0.61322,            0.022173,           0.0071609,           0.0011136,           0.0036717,           0.0036717,           0.0036717
