               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.022551,            0.023409,           0.0063077,             0.87899,             0.81589,             0.89548,             0.58682,            0.025537,            0.010248,           0.0061474,           0.0054058,           0.0054058,           0.0054058
                 154,            0.022324,            0.023539,           0.0058879,             0.87016,             0.82522,             0.89189,             0.59572,            0.025299,            0.010368,           0.0056652,           0.0053587,           0.0053587,           0.0053587
                 155,            0.022579,            0.023237,           0.0057059,             0.83724,             0.84069,             0.89254,              0.5919,            0.025429,            0.010312,           0.0065858,           0.0053116,           0.0053116,           0.0053116
                 156,            0.021951,            0.022859,           0.0055278,             0.86669,             0.83548,             0.90199,              0.6117,            0.024728,            0.010267,           0.0056924,           0.0052645,           0.0052645,           0.0052645
                 157,            0.022481,            0.023002,           0.0055341,             0.85351,             0.81123,             0.88678,             0.60235,            0.024973,            0.010447,           0.0062418,           0.0052174,           0.0052174,           0.0052174
                 158,            0.022451,            0.022871,           0.0053912,             0.87053,             0.78767,             0.89251,             0.59985,            0.025078,            0.010442,           0.0056693,           0.0051704,           0.0051704,           0.0051704
                 159,            0.022284,            0.023532,           0.0055301,             0.89011,             0.78525,             0.89651,             0.59504,            0.025492,            0.010478,            0.005653,           0.0051234,           0.0051234,           0.0051234
                 160,            0.022436,            0.023424,           0.0057832,             0.82282,             0.83401,              0.8892,             0.59185,            0.025219,            0.010519,           0.0062209,           0.0050765,           0.0050765,           0.0050765
                 161,            0.022115,            0.023558,           0.0047881,             0.87845,             0.78062,             0.88589,             0.58577,            0.025338,            0.010629,            0.005867,           0.0050296,           0.0050296,           0.0050296
                 162,            0.022149,            0.023686,           0.0055171,             0.88489,             0.79736,             0.88647,             0.59127,             0.02535,            0.010546,           0.0059653,           0.0049828,           0.0049828,           0.0049828
                 163,            0.021979,            0.022285,            0.004885,             0.85793,             0.82771,             0.89111,             0.59497,            0.025292,            0.010508,           0.0063222,            0.004936,            0.004936,            0.004936
                 164,            0.022232,            0.023077,           0.0046654,             0.88137,             0.83213,             0.89663,             0.59925,            0.024946,            0.010319,           0.0061239,           0.0048893,           0.0048893,           0.0048893
                 165,            0.022216,            0.022668,           0.0051198,             0.82067,             0.84242,              0.8886,             0.59884,              0.0251,             0.01046,           0.0057986,           0.0048426,           0.0048426,           0.0048426
                 166,            0.022199,            0.023657,           0.0063101,             0.87272,             0.82648,             0.89922,              0.6011,            0.025108,            0.010336,           0.0056865,            0.004796,            0.004796,            0.004796
                 167,            0.021897,            0.021541,           0.0053418,             0.88665,             0.81796,             0.90092,             0.60967,            0.024734,            0.010257,           0.0055157,           0.0047495,           0.0047495,           0.0047495
                 168,            0.021778,            0.022729,           0.0051304,             0.84682,             0.84517,             0.89762,             0.60855,            0.025102,            0.010297,           0.0059463,           0.0047031,           0.0047031,           0.0047031
                 169,            0.021878,            0.022497,           0.0055949,             0.89882,              0.7848,             0.90152,             0.59814,            0.026124,            0.010609,           0.0043722,           0.0046568,           0.0046568,           0.0046568
                 170,            0.021978,            0.022712,           0.0059012,             0.91403,             0.77614,             0.88964,             0.59303,              0.0254,            0.010651,           0.0051698,           0.0046105,           0.0046105,           0.0046105
                 171,            0.021703,            0.022857,            0.005168,             0.87764,             0.83147,              0.8934,             0.59455,            0.025202,            0.010811,             0.00581,           0.0045644,           0.0045644,           0.0045644
                 172,            0.021958,            0.023369,           0.0046487,             0.88608,             0.81068,             0.89579,             0.59829,             0.02503,             0.01073,           0.0048151,           0.0045184,           0.0045184,           0.0045184
                 173,            0.021398,            0.023041,           0.0047605,             0.90068,             0.79774,             0.90085,             0.59896,            0.025025,            0.010597,            0.004988,           0.0044724,           0.0044724,           0.0044724
                 174,            0.021692,            0.023025,           0.0044365,             0.85722,             0.83679,             0.89926,             0.60086,            0.025051,            0.010572,           0.0049871,           0.0044266,           0.0044266,           0.0044266
                 175,            0.021489,            0.022837,           0.0053195,             0.87595,             0.81883,             0.89671,             0.59709,            0.025352,            0.010729,           0.0049073,           0.0043809,           0.0043809,           0.0043809
                 176,            0.021236,            0.021979,           0.0043885,             0.82616,             0.85216,             0.89871,             0.60366,            0.025036,            0.010531,           0.0053917,           0.0043353,           0.0043353,           0.0043353
                 177,            0.021621,            0.022525,           0.0042953,               0.926,             0.80174,             0.90296,             0.60426,            0.024893,            0.010452,           0.0053967,           0.0042899,           0.0042899,           0.0042899
                 178,            0.021163,            0.022085,           0.0047271,             0.93325,               0.807,             0.91274,             0.61335,            0.024556,            0.010449,           0.0050801,           0.0042445,           0.0042445,           0.0042445
                 179,            0.021247,            0.022365,           0.0042288,              0.8994,             0.80888,             0.90774,             0.60874,            0.024738,            0.010451,           0.0054792,           0.0041994,           0.0041994,           0.0041994
                 180,            0.021284,            0.022274,           0.0046244,             0.85573,             0.83686,             0.90395,             0.60504,            0.024758,            0.010453,           0.0055441,           0.0041543,           0.0041543,           0.0041543
                 181,            0.021519,            0.023007,           0.0044133,             0.86465,             0.81823,             0.90035,             0.59879,            0.024803,            0.010503,           0.0061313,           0.0041094,           0.0041094,           0.0041094
                 182,            0.020932,            0.021893,           0.0047189,             0.86429,             0.82213,             0.90227,              0.6073,            0.024772,            0.010442,           0.0048059,           0.0040647,           0.0040647,           0.0040647
                 183,            0.021194,            0.023278,           0.0052667,             0.84552,              0.8521,             0.90571,             0.60535,            0.024879,            0.010481,           0.0051162,           0.0040201,           0.0040201,           0.0040201
                 184,            0.021198,            0.021786,           0.0045995,             0.89869,             0.81511,             0.90473,             0.60715,            0.024827,            0.010385,           0.0052937,           0.0039757,           0.0039757,           0.0039757
                 185,            0.021278,            0.022536,           0.0040952,             0.87998,             0.84616,              0.9105,             0.60692,            0.024823,            0.010433,           0.0055464,           0.0039314,           0.0039314,           0.0039314
                 186,            0.020865,            0.021262,           0.0045762,             0.87214,             0.84496,             0.91019,             0.61243,            0.024943,            0.010384,           0.0050586,           0.0038873,           0.0038873,           0.0038873
                 187,            0.020968,            0.022686,           0.0047731,             0.87943,              0.8393,             0.91021,             0.60806,            0.024545,            0.010441,           0.0048825,           0.0038434,           0.0038434,           0.0038434
                 188,            0.020941,            0.023006,           0.0051731,             0.89033,              0.8078,             0.90619,             0.61256,            0.024413,            0.010512,           0.0051744,           0.0037997,           0.0037997,           0.0037997
                 189,            0.020862,            0.022762,           0.0047956,             0.86683,             0.84573,             0.90792,             0.61154,            0.024392,            0.010449,           0.0047622,           0.0037562,           0.0037562,           0.0037562
                 190,              0.0208,            0.022142,           0.0041505,             0.87887,             0.83331,             0.90736,             0.61916,            0.024541,             0.01037,           0.0047632,           0.0037128,           0.0037128,           0.0037128
                 191,            0.020895,            0.021981,           0.0044419,             0.89475,              0.8265,             0.90335,             0.61233,            0.024619,            0.010401,           0.0055977,           0.0036697,           0.0036697,           0.0036697
                 192,            0.020813,            0.020863,           0.0045318,             0.86469,             0.83493,             0.90589,             0.60909,            0.024939,            0.010461,           0.0052021,           0.0036267,           0.0036267,           0.0036267
                 193,            0.021316,            0.023564,           0.0046368,              0.8892,             0.81387,             0.90275,             0.61537,            0.024522,            0.010542,           0.0050955,            0.003584,            0.003584,            0.003584
                 194,            0.020761,            0.022502,           0.0041127,             0.87243,             0.83735,             0.90743,             0.61767,             0.02433,            0.010509,           0.0054732,           0.0035415,           0.0035415,           0.0035415
                 195,            0.020906,            0.021641,           0.0042558,             0.90307,              0.8287,             0.91171,             0.61274,             0.02452,            0.010603,           0.0048657,           0.0034991,           0.0034991,           0.0034991
                 196,            0.020411,            0.022121,           0.0039666,             0.91708,             0.81388,             0.91147,             0.61542,            0.024563,            0.010614,           0.0050018,            0.003457,            0.003457,            0.003457
                 197,            0.020992,            0.022729,           0.0038788,             0.92005,             0.81288,             0.91034,             0.61377,            0.024281,            0.010584,           0.0057947,           0.0034152,           0.0034152,           0.0034152
                 198,            0.020571,            0.021024,           0.0041178,             0.91552,             0.81979,             0.91083,               0.614,            0.024362,            0.010526,            0.006173,           0.0033735,           0.0033735,           0.0033735
                 199,             0.02058,            0.021313,           0.0043789,             0.86712,              0.8462,              0.9123,             0.61642,            0.024231,            0.010503,           0.0060061,           0.0033321,           0.0033321,           0.0033321
                 200,            0.020477,            0.021726,           0.0039518,             0.88768,             0.81851,             0.91489,             0.61721,            0.024312,            0.010467,           0.0050994,           0.0032909,           0.0032909,           0.0032909
                 201,              0.0203,            0.021545,           0.0038536,             0.90986,              0.8172,             0.91581,             0.60964,            0.024438,            0.010435,            0.005013,             0.00325,             0.00325,             0.00325
                 202,            0.020528,            0.022147,             0.00404,             0.88245,             0.83616,             0.90852,              0.6154,            0.024319,            0.010322,           0.0053716,           0.0032093,           0.0032093,           0.0032093
                 203,            0.020476,            0.021865,           0.0040402,             0.91022,             0.83549,             0.91052,              0.6078,            0.024188,            0.010349,           0.0051213,           0.0031689,           0.0031689,           0.0031689
                 204,            0.020518,            0.021793,           0.0041416,             0.91772,             0.83289,             0.90671,              0.6077,            0.024307,            0.010434,            0.005449,           0.0031287,           0.0031287,           0.0031287
                 205,            0.020437,            0.021759,           0.0040379,             0.89542,             0.81975,             0.90123,             0.60939,            0.024605,            0.010507,           0.0056635,           0.0030888,           0.0030888,           0.0030888
                 206,            0.020464,            0.022721,            0.004104,             0.90015,             0.81582,             0.89987,              0.6049,            0.024576,            0.010561,           0.0055542,           0.0030491,           0.0030491,           0.0030491
                 207,            0.020025,            0.022437,           0.0037751,             0.89928,             0.81464,             0.89821,             0.60795,            0.024668,            0.010622,           0.0055676,           0.0030097,           0.0030097,           0.0030097
                 208,            0.020238,            0.021737,           0.0036665,             0.89079,             0.80814,             0.89806,             0.60787,             0.02473,            0.010645,           0.0054229,           0.0029706,           0.0029706,           0.0029706
                 209,            0.020218,            0.021082,           0.0041929,             0.90223,             0.81462,             0.90148,             0.61337,            0.024777,            0.010486,           0.0053099,           0.0029318,           0.0029318,           0.0029318
                 210,            0.020031,            0.021539,           0.0036731,             0.91192,             0.80642,             0.90084,             0.60681,            0.025016,            0.010459,            0.005272,           0.0028932,           0.0028932,           0.0028932
                 211,            0.020331,             0.02158,           0.0037105,             0.89739,             0.81393,             0.90423,             0.61359,            0.024804,            0.010493,           0.0047314,            0.002855,            0.002855,            0.002855
                 212,            0.019949,            0.021983,           0.0036554,             0.90482,             0.80823,             0.90452,             0.61462,             0.02471,            0.010559,           0.0044104,            0.002817,            0.002817,            0.002817
                 213,            0.019887,            0.021786,           0.0034563,             0.90555,               0.806,             0.90542,             0.61122,            0.024627,            0.010503,           0.0048135,           0.0027793,           0.0027793,           0.0027793
                 214,            0.020269,            0.020874,           0.0035241,             0.90099,             0.82539,             0.90927,             0.61277,             0.02446,            0.010399,           0.0049388,           0.0027419,           0.0027419,           0.0027419
                 215,            0.019859,             0.02208,           0.0033743,             0.88773,             0.82723,              0.9034,             0.61157,             0.02442,            0.010482,           0.0050598,           0.0027048,           0.0027048,           0.0027048
                 216,             0.02015,            0.022528,           0.0036052,             0.88117,             0.82939,             0.90559,             0.60899,            0.024341,            0.010461,           0.0051267,           0.0026681,           0.0026681,           0.0026681
                 217,            0.019649,            0.021361,           0.0034152,             0.89478,             0.83603,              0.9092,              0.6132,            0.024356,            0.010418,           0.0054136,           0.0026316,           0.0026316,           0.0026316
                 218,            0.019521,            0.021913,           0.0034837,              0.8904,             0.82576,              0.9105,             0.61201,            0.024368,            0.010422,           0.0052243,           0.0025954,           0.0025954,           0.0025954
                 219,            0.019678,             0.02049,           0.0036658,             0.90989,             0.81767,             0.91026,             0.60848,            0.024595,            0.010443,           0.0050838,           0.0025596,           0.0025596,           0.0025596
                 220,            0.019871,            0.021282,           0.0031191,             0.90172,             0.81551,             0.90704,             0.61236,            0.024582,             0.01043,           0.0047616,           0.0025241,           0.0025241,           0.0025241
