               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.025259,            0.026545,           0.0057177,              0.7397,             0.71219,             0.78644,             0.51709,            0.025518,            0.010604,           0.0044483,           0.0046813,           0.0046813,           0.0046813
                  51,            0.025212,            0.025311,           0.0056134,             0.78541,             0.66826,             0.77682,             0.50911,            0.026289,            0.010679,           0.0043336,           0.0046684,           0.0046684,           0.0046684
                  52,            0.025382,            0.023724,           0.0053775,             0.82259,             0.70007,             0.80915,             0.51665,            0.025918,            0.010604,           0.0041503,           0.0046553,           0.0046553,           0.0046553
                  53,             0.02491,              0.0259,           0.0053802,             0.69436,             0.75844,             0.78411,             0.51767,            0.026169,            0.010574,           0.0044543,            0.004642,            0.004642,            0.004642
                  54,            0.024826,            0.024516,           0.0053304,             0.77382,             0.71037,             0.78936,             0.51774,            0.025514,            0.010619,           0.0040454,           0.0046285,           0.0046285,           0.0046285
                  55,            0.024801,            0.024599,           0.0051991,             0.77384,             0.68745,             0.77338,             0.51724,            0.025176,             0.01091,           0.0042549,           0.0046147,           0.0046147,           0.0046147
                  56,            0.024789,            0.025177,           0.0052903,             0.85963,             0.68514,             0.80253,              0.5388,            0.025155,            0.010837,           0.0039492,           0.0046007,           0.0046007,           0.0046007
                  57,            0.024798,            0.024985,           0.0050101,             0.74453,             0.76252,             0.79369,             0.52519,            0.026153,            0.010812,           0.0040706,           0.0045865,           0.0045865,           0.0045865
                  58,            0.024731,            0.024977,           0.0051983,             0.81507,             0.71097,              0.8113,             0.54654,            0.024921,            0.010681,           0.0037519,            0.004572,            0.004572,            0.004572
                  59,            0.024455,            0.023936,           0.0049821,             0.75114,             0.77398,             0.80949,              0.5375,            0.025713,            0.010689,           0.0037772,           0.0045573,           0.0045573,           0.0045573
                  60,            0.024368,            0.025163,           0.0050195,             0.83682,             0.69524,             0.80054,             0.53006,            0.026472,            0.010762,           0.0037415,           0.0045424,           0.0045424,           0.0045424
                  61,            0.024619,              0.0257,           0.0050588,             0.81739,             0.72341,             0.82518,             0.54172,            0.025166,            0.010633,           0.0036915,           0.0045273,           0.0045273,           0.0045273
                  62,            0.024342,             0.02468,           0.0049569,             0.75063,             0.74971,             0.81323,             0.52835,            0.026016,            0.010594,            0.004046,            0.004512,            0.004512,            0.004512
                  63,            0.024294,              0.0244,            0.004579,             0.81559,             0.75164,             0.82242,             0.54418,             0.02636,            0.010633,           0.0033022,           0.0044964,           0.0044964,           0.0044964
                  64,            0.023995,            0.023136,           0.0046534,              0.7732,             0.78156,             0.82988,             0.54088,            0.025659,            0.010559,           0.0035136,           0.0044806,           0.0044806,           0.0044806
                  65,            0.024562,            0.024444,           0.0046779,             0.81369,              0.7305,             0.82877,             0.54593,            0.025011,            0.010724,            0.003537,           0.0044646,           0.0044646,           0.0044646
                  66,            0.023829,            0.024372,           0.0046216,             0.84218,             0.72412,             0.82705,             0.54845,              0.0258,            0.010661,           0.0033177,           0.0044484,           0.0044484,           0.0044484
                  67,            0.023905,            0.024601,           0.0046197,             0.87464,             0.71571,             0.82124,             0.54454,            0.025681,            0.010814,           0.0029238,            0.004432,            0.004432,            0.004432
                  68,            0.024163,            0.024846,           0.0044089,             0.83661,             0.73376,             0.82825,             0.54884,            0.024975,            0.010753,           0.0032017,           0.0044154,           0.0044154,           0.0044154
                  69,             0.02412,            0.025447,           0.0044837,             0.82843,             0.74593,              0.8193,             0.55177,            0.024539,            0.010526,           0.0037086,           0.0043986,           0.0043986,           0.0043986
                  70,            0.023691,            0.023336,           0.0042448,             0.82575,             0.77292,             0.84217,               0.559,            0.024587,            0.010515,           0.0029559,           0.0043815,           0.0043815,           0.0043815
                  71,            0.023827,            0.024547,           0.0043146,             0.78384,             0.79281,             0.84236,             0.55086,            0.025011,            0.010572,            0.003085,           0.0043643,           0.0043643,           0.0043643
                  72,            0.023992,            0.025068,           0.0044082,             0.89684,             0.71277,             0.84954,             0.55586,             0.02527,            0.010534,           0.0028795,           0.0043468,           0.0043468,           0.0043468
                  73,            0.023469,            0.024549,            0.004235,             0.87438,             0.73494,             0.83979,             0.56122,             0.02518,            0.010579,           0.0031601,           0.0043292,           0.0043292,           0.0043292
                  74,            0.023961,            0.024172,           0.0041681,             0.79911,             0.78529,              0.8509,             0.55329,            0.025429,            0.010407,           0.0030345,           0.0043114,           0.0043114,           0.0043114
                  75,            0.023761,            0.024047,           0.0040186,             0.87361,             0.74747,             0.84943,             0.55181,             0.02472,            0.010467,             0.00308,           0.0042933,           0.0042933,           0.0042933
                  76,             0.02368,            0.024306,           0.0040481,             0.78539,             0.80717,               0.848,             0.55841,             0.02528,            0.010478,           0.0030668,           0.0042751,           0.0042751,           0.0042751
                  77,            0.023403,            0.023943,           0.0041423,             0.87148,             0.74644,             0.85009,             0.56235,            0.025145,            0.010553,           0.0028191,           0.0042567,           0.0042567,           0.0042567
                  78,            0.023396,            0.023714,           0.0040433,             0.84913,             0.75814,             0.85382,             0.57077,            0.024707,            0.010356,           0.0026907,           0.0042381,           0.0042381,           0.0042381
