               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.03896,            0.027558,            0.022547,             0.67873,             0.63352,             0.67734,              0.3831,            0.032252,           0.0085053,            0.018557,           0.0097011,           0.0097011,           0.0097011
                  37,            0.038986,            0.028005,            0.023679,             0.68496,             0.66279,             0.71454,             0.41446,            0.032081,           0.0084468,            0.014847,            0.009684,            0.009684,            0.009684
                  38,            0.038639,            0.028032,            0.023024,             0.69794,             0.61661,             0.68011,             0.39411,            0.031988,           0.0086705,            0.016642,           0.0096664,           0.0096664,           0.0096664
                  39,            0.038786,            0.027812,            0.022605,             0.67651,             0.67886,             0.72183,             0.41794,            0.031782,            0.008561,            0.015485,           0.0096484,           0.0096484,           0.0096484
                  40,            0.038475,             0.02874,             0.02316,             0.67993,             0.65474,             0.70448,             0.40356,            0.032585,           0.0084582,            0.016165,           0.0096299,           0.0096299,           0.0096299
                  41,            0.037965,            0.027484,            0.022064,             0.68765,             0.68534,              0.7105,             0.40822,            0.031645,           0.0084625,            0.015667,            0.009611,            0.009611,            0.009611
                  42,            0.038081,            0.027544,            0.021564,             0.79634,             0.59871,             0.72949,             0.42026,            0.032581,           0.0085241,            0.015603,           0.0095916,           0.0095916,           0.0095916
                  43,            0.037877,            0.028768,            0.021994,             0.74119,             0.64757,             0.73799,             0.43334,            0.031496,           0.0083965,            0.013447,           0.0095717,           0.0095717,           0.0095717
                  44,            0.037584,             0.02717,            0.022544,             0.79054,             0.61568,             0.73918,             0.43091,            0.031234,           0.0084117,            0.014305,           0.0095514,           0.0095514,           0.0095514
                  45,            0.037809,            0.028241,            0.021967,             0.68798,             0.66087,             0.71124,             0.41676,            0.031959,            0.008186,            0.016184,           0.0095307,           0.0095307,           0.0095307
                  46,            0.037702,            0.027677,             0.02172,             0.74852,             0.64642,             0.73587,              0.4181,            0.031402,           0.0084073,             0.01395,           0.0095095,           0.0095095,           0.0095095
                  47,             0.03686,            0.026006,            0.020473,             0.83709,             0.59134,             0.74662,             0.44062,            0.030744,           0.0081908,            0.014311,           0.0094879,           0.0094879,           0.0094879
                  48,            0.036717,            0.026127,            0.021793,             0.78158,             0.67598,             0.76917,             0.43735,            0.031381,           0.0082316,            0.013173,           0.0094659,           0.0094659,           0.0094659
                  49,            0.037262,            0.028235,            0.021166,             0.73062,             0.71004,              0.7714,              0.4486,            0.031047,           0.0082397,            0.013148,           0.0094434,           0.0094434,           0.0094434
                  50,            0.037169,            0.028029,            0.021084,              0.7594,             0.69238,             0.76763,             0.45822,            0.031424,           0.0082478,            0.013343,           0.0094205,           0.0094205,           0.0094205
                  51,            0.036296,            0.025402,            0.020225,             0.79052,             0.63156,             0.74659,             0.44028,            0.032528,            0.008304,            0.013533,           0.0093971,           0.0093971,           0.0093971
                  52,             0.03645,            0.026018,            0.020088,             0.80646,              0.6468,             0.77579,             0.44924,            0.030698,           0.0081694,            0.013376,           0.0093733,           0.0093733,           0.0093733
                  53,            0.036705,            0.026713,             0.01947,             0.78277,             0.65428,             0.74677,             0.44257,            0.030856,           0.0082164,            0.013731,           0.0093491,           0.0093491,           0.0093491
                  54,            0.036349,            0.027064,             0.02084,             0.85414,             0.61471,             0.75468,             0.44081,            0.031756,           0.0084156,            0.011299,           0.0093245,           0.0093245,           0.0093245
                  55,            0.036648,            0.027897,             0.01987,             0.78048,             0.66474,             0.77083,             0.45234,            0.031194,           0.0082007,            0.013438,           0.0092995,           0.0092995,           0.0092995
                  56,            0.035631,            0.026665,            0.019894,             0.70781,             0.73395,             0.76763,             0.45643,             0.02999,           0.0081337,            0.012735,            0.009274,            0.009274,            0.009274
                  57,            0.036306,            0.027646,            0.019692,             0.77933,             0.70813,             0.77075,             0.46449,            0.029849,           0.0079898,            0.013066,           0.0092481,           0.0092481,           0.0092481
                  58,             0.03703,             0.02773,            0.020276,             0.78976,             0.67268,              0.7705,             0.45185,            0.030816,           0.0082183,            0.011978,           0.0092219,           0.0092219,           0.0092219
                  59,            0.036536,            0.025595,            0.019259,             0.78882,             0.65924,             0.76266,             0.45731,            0.030554,           0.0082789,            0.012353,           0.0091952,           0.0091952,           0.0091952
                  60,            0.036343,            0.027153,            0.019962,             0.81506,             0.65624,             0.78153,             0.46984,            0.030579,           0.0080755,            0.012653,           0.0091681,           0.0091681,           0.0091681
                  61,             0.03589,            0.026439,            0.019587,             0.85714,             0.62587,             0.78149,             0.46915,            0.029323,           0.0081344,            0.011572,           0.0091406,           0.0091406,           0.0091406
                  62,            0.035969,            0.024671,            0.019787,             0.74765,             0.69624,             0.76853,             0.47934,            0.029186,            0.008024,            0.012844,           0.0091127,           0.0091127,           0.0091127
                  63,            0.035289,            0.025991,            0.019421,             0.80718,             0.67085,               0.776,             0.46779,            0.029602,            0.008023,            0.012075,           0.0090844,           0.0090844,           0.0090844
                  64,            0.036099,            0.027193,             0.01881,             0.70566,             0.68229,             0.74535,              0.4414,            0.029804,           0.0082689,            0.012997,           0.0090557,           0.0090557,           0.0090557
                  65,            0.036222,            0.028295,            0.018875,             0.83841,             0.65192,               0.771,             0.46199,             0.03038,           0.0080166,            0.012079,           0.0090266,           0.0090266,           0.0090266
                  66,            0.035778,            0.026236,            0.019082,             0.74223,              0.7125,             0.77636,             0.45824,            0.030482,           0.0081197,             0.01152,           0.0089972,           0.0089972,           0.0089972
                  67,             0.03569,            0.026239,            0.019068,             0.77226,             0.67913,             0.78302,             0.47752,            0.029961,           0.0082325,            0.010288,           0.0089673,           0.0089673,           0.0089673
                  68,            0.036114,            0.027191,            0.018696,             0.80907,             0.71138,             0.80374,             0.48486,            0.029684,           0.0080723,            0.010328,           0.0089371,           0.0089371,           0.0089371
                  69,            0.035977,            0.026622,            0.018481,             0.79971,             0.70251,             0.79764,             0.48439,            0.029586,           0.0079644,            0.011721,           0.0089065,           0.0089065,           0.0089065
                  70,            0.035927,            0.026968,            0.018654,             0.75858,             0.71338,             0.78208,             0.47886,            0.029244,           0.0079877,            0.011323,           0.0088755,           0.0088755,           0.0088755
                  71,            0.035356,            0.026542,            0.018401,             0.83807,             0.63425,             0.76807,             0.45721,            0.030842,           0.0081281,            0.012563,           0.0088442,           0.0088442,           0.0088442
                  72,            0.035256,            0.025314,            0.017899,             0.77084,             0.68192,             0.77454,             0.47408,            0.029869,            0.008125,            0.011642,           0.0088124,           0.0088124,           0.0088124
                  73,            0.035382,             0.02612,            0.018302,             0.84952,             0.65795,             0.80612,              0.4916,            0.028871,           0.0079595,            0.010424,           0.0087804,           0.0087804,           0.0087804
                  74,            0.035315,            0.025827,            0.018378,             0.74129,             0.69787,             0.78836,             0.47873,            0.029367,           0.0080179,            0.011241,           0.0087479,           0.0087479,           0.0087479
                  75,            0.035278,            0.025372,            0.017997,             0.72203,             0.74815,             0.78606,             0.49086,             0.02963,           0.0079427,            0.010061,           0.0087151,           0.0087151,           0.0087151
                  76,             0.03524,            0.025595,            0.017241,             0.81141,             0.72013,             0.80523,             0.48648,            0.029453,           0.0080632,           0.0099759,            0.008682,            0.008682,            0.008682
                  77,            0.035325,            0.025602,            0.017192,             0.82681,             0.66744,             0.78997,             0.47961,             0.02966,           0.0079758,            0.011286,           0.0086485,           0.0086485,           0.0086485
                  78,            0.034556,            0.025943,            0.016496,             0.73869,             0.74329,             0.80023,             0.49324,            0.028639,           0.0078133,            0.010556,           0.0086146,           0.0086146,           0.0086146
                  79,            0.035574,            0.027464,            0.017356,             0.71417,             0.74083,             0.78832,              0.4858,            0.030278,           0.0079154,            0.009594,           0.0085805,           0.0085805,           0.0085805
                  80,            0.035107,             0.02669,            0.017371,               0.749,             0.71326,             0.79578,             0.49756,            0.029863,           0.0079527,           0.0096585,           0.0085459,           0.0085459,           0.0085459
                  81,            0.034775,            0.026379,            0.017441,             0.75077,              0.7232,             0.78537,             0.47838,            0.029801,           0.0080481,           0.0094652,           0.0085111,           0.0085111,           0.0085111
                  82,            0.034859,            0.026445,            0.016569,             0.85878,             0.67411,             0.79435,             0.48675,            0.030045,           0.0078951,           0.0099967,           0.0084759,           0.0084759,           0.0084759
                  83,            0.034721,            0.025554,            0.017016,             0.84867,             0.67575,             0.80077,             0.49756,            0.028853,           0.0079188,           0.0099078,           0.0084404,           0.0084404,           0.0084404
                  84,            0.034358,            0.024747,            0.016887,             0.81108,             0.69687,             0.79476,             0.48245,            0.029551,           0.0079928,           0.0098351,           0.0084046,           0.0084046,           0.0084046
                  85,            0.034555,            0.026168,            0.016713,             0.81173,              0.7206,             0.80532,              0.5066,            0.029306,           0.0076839,           0.0085965,           0.0083684,           0.0083684,           0.0083684
                  86,            0.034461,            0.025292,            0.015869,             0.79369,             0.72775,             0.81115,             0.49875,            0.029234,           0.0076001,           0.0094024,           0.0083319,           0.0083319,           0.0083319
                  87,            0.034619,            0.026634,            0.016333,              0.8099,             0.73754,             0.81381,             0.49554,             0.03001,           0.0078599,           0.0079079,           0.0082952,           0.0082952,           0.0082952
